cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","122.4","","17410.2","S","Door Knockers 'Vote for Rhonda'","Action for Liberation","1694848","N","SE.4449","202303229579665658","22-MAR-23","2024","","25-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","539.06","","17949.26","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694848","N","SE.4450","202303229579665658","22-MAR-23","2024","","25-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","539.06","","18488.32","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694848","N","SE.4451","202303229579665659","22-MAR-23","2024","","25-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","122.4","","20630.49","S","Door Knockers 'Vote for Rhonda'","Action for Liberation","1694849","N","SE.4453","202303229579665663","22-MAR-23","2024","","26-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","539.06","","21169.55","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694849","N","SE.4454","202303229579665663","22-MAR-23","2024","","26-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","2019.77","","20508.09","S","Payroll Share","Action for Liberation","1694849","N","SE.4455","202303229579665664","22-MAR-23","2024","","26-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","122.4","","23311.72","S","Door Knockers 'Vote for Rhonda'","Action for Liberation","1694850","N","SE.4458","202303229579665665","22-MAR-23","2024","","27-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","539.06","","23850.78","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694850","N","SE.4459","202303229579665666","22-MAR-23","2024","","27-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","2019.77","","23189.32","S","Payroll Share","Action for Liberation","1694850","N","SE.4457","202303229579665665","22-MAR-23","2024","","27-JUL-22"
"H2MI10184","POWELL, RHONDA","C00690776","MICHIGAN LIBERATION ACTION FUND","P","MI","10","H","","122.4","","25992.95","S","Door Knockers 'Vote for Rhonda'","Action for Liberation","1694852","N","SE.4462","202303229579665672","22-MAR-23","2024","","28-JUL-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","184.44","","6564.72","S","Lyft + Hertz","Action for Liberation","1694875","N","SE.4570","202303229579666488","22-MAR-23","2024","","27-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","2234.1","","2234.1","S","Payroll Share","Action for Liberation","1694873","N","SE.4560","202303229579666483","22-MAR-23","2024","","26-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","832.01","","7396.73","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694875","N","SE.4567","202303229579666487","22-MAR-23","2024","","27-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","2937.51","","6380.28","S","Payroll Share","Action for Liberation","1694875","N","SE.4566","202303229579666486","22-MAR-23","2024","","27-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","184.44","","10710.9","S","Lyft + Hertz","Action for Liberation","1694876","N","SE.4576","202303229579666491","22-MAR-23","2024","","28-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","192.22","","11735.13","S","Door Knockers 'Vote for Elissa Slotkin'","Action for Liberation","1694876","N","SE.4579","202303229579666492","22-MAR-23","2024","","28-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","832.01","","11542.91","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694876","N","SE.4577","202303229579666491","22-MAR-23","2024","","28-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","2937.51","","10526.46","S","Payroll Share","Action for Liberation","1694876","N","SE.4575","202303229579666490","22-MAR-23","2024","","28-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","184.44","","14451.81","S","Lyft + Hertz","Action for Liberation","1694877","N","SE.4582","202303229579666493","22-MAR-23","2024","","29-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","192.22","","15476.04","S","Door Knockers 'Vote for Elissa Slotkin'","Action for Liberation","1694877","N","SE.4584","202303229579666494","22-MAR-23","2024","","29-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","832.01","","15283.82","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694877","N","SE.4583","202303229579666494","22-MAR-23","2024","","29-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","2532.24","","14267.37","S","Payroll Share","Action for Liberation","1694877","N","SE.4581","202303229579666493","22-MAR-23","2024","","29-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","184.44","","18192.72","S","Lyft + Hertz","Action for Liberation","1694878","N","SE.4588","202303229579666496","22-MAR-23","2024","","30-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","192.22","","19216.95","S","Door Knockers 'Vote for Elissa Slotkin'","Action for Liberation","1694878","N","SE.4586","202303229579666495","22-MAR-23","2024","","30-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","832.01","","19024.73","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694878","N","SE.4587","202303229579666495","22-MAR-23","2024","","30-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","2532.24","","18008.28","S","Payroll Share","Action for Liberation","1694878","N","SE.4589","202303229579666496","22-MAR-23","2024","","30-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","184.44","","2418.54","S","Lyft + Hertz","Action for Liberation","1694873","N","SE.4557","202303229579666481","22-MAR-23","2024","","26-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","192.22","","3442.77","S","Door Knockers 'Vote for Elissa Slotkin'","Action for Liberation","1694873","N","SE.4561","202303229579666483","22-MAR-23","2024","","26-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","832.01","","3250.55","S","Supplies (Water, Meals, Snacks, Coffee, Apparel, Sunblock, Clipboards, Coffee)","Action for Liberation","1694873","N","SE.4558","202303229579666482","22-MAR-23","2024","","26-OCT-22"
"H8MI08102","SLOTKIN, ELISSA","C00690776","MICHIGAN LIBERATION ACTION FUND","G","MI","07","H","DEMOCRATIC PARTY","192.22","","7588.95","S","Door Knockers 'Vote for Elissa Slotkin'","Action for Liberation","1694875","N","SE.4569","202303229579666488","22-MAR-23","2024","","27-OCT-22"
"S4WV00332","JUSTICE, JAMES CONLEY II","C00693838","MORE JOBS, LESS GOVERNMENT","P","WV","00","S","REPUBLICAN PARTY","10000","03-JUN-23","75000","S","PRODUCTION COST: TEXT MESSAGES AND EMAIL PROGRAM (ESTIMATED)","TARGETED VICTORY LLC","1706474","N","SE.5907","202306059581702363","05-JUN-23","2024","","03-JUN-23"
"S4WV00332","JUSTICE, JAMES CONLEY II","C00693838","MORE JOBS, LESS GOVERNMENT","P","WV","00","S","REPUBLICAN PARTY","65000","03-JUN-23","65000","S","DIGITAL VOTER CONTACT: TEXT MESSAGES AND EMAIL PROGRAM (ESTIMATED)","TARGETED VICTORY LLC","1706474","N","SE.5906","202306059581702363","05-JUN-23","2024","","03-JUN-23"
"S8MT00234","ROSENDALE, MATT","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","13252.25","29-JAN-24","1199971.35","O","DIGITAL ADVERTISING","FLEXPOINT MEDIA INC","1756390","N","SE.6773","202402169619786971","16-FEB-24","2024","","14-FEB-24"
"S8MT00234","ROSENDALE, MATT","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","11507.25","09-FEB-24","3887761.92","O","PRODUCTION COST: TV AND DIGITAL AD","JAMESTOWN ASSOCIATES","1756390","N","SE.6775","202402169619786973","16-FEB-24","2024","","14-FEB-24"
"S8MT00234","ROSENDALE, MATT","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","7415.07","05-FEB-24","1205721.67","O","TEXT MESSAGES","ALLIANCE FORGE CORPORATION","1754621","N","SE.6767","202402079619679704","07-FEB-24","2024","","05-FEB-24"
"S8MT00234","ROSENDALE, MATT","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","82123.93","29-JAN-24","1282095.28","O","PLACED MEDIA: TV","FLEXPOINT MEDIA INC","1756390","N","SE.6774","202402169619786971","16-FEB-24","2024","","14-FEB-24"
"","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","","29451","05-JUN-23","29451","S","TEXT MESSAGES","TARGETED VICTORY LLC","1709092","N","SE.5989","202306299582425896","29-JUN-23","2024","","28-JUN-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","10000","01-SEP-23","121381.04","S","PRODUCTION COST: TEXT MESSAGES AND EMAIL PROGRAM (ESTIMATED)","TARGETED VICTORY LLC","1724473","N","SE.6264","202309069596988928","06-SEP-23","2024","","05-SEP-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","25000","01-SEP-23","111381.04","S","DIGITAL VOTER CONTACT: TEXT MESSAGES AND EMAIL PROGRAM (ESTIMATED)","TARGETED VICTORY LLC","1724473","N","SE.6263","202309069596988928","06-SEP-23","2024","","05-SEP-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","60052.2","05-DEC-23","966173.81","S","DIRECT MAIL: PRINTING AND POSTAGE","WHISTLESTOP STRATEGIES LLC","1738067","N","SE.6627","202312089599431595","08-DEC-23","2024","","07-DEC-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","25000","11-DEC-23","1118471.81","S","DIGITAL ADVERTISING","TARGETED VICTORY LLC","1738437","N","SE.6647","202312139599450214","13-DEC-23","2024","","11-DEC-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","25000","11-DEC-23","1143471.81","S","TEXT MESSAGES","TARGETED VICTORY LLC","1738437","N","SE.6646","202312139599450214","13-DEC-23","2024","","11-DEC-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","45608","11-DEC-23","1011781.81","S","PLACED MEDIA: RADIO","FLEXPOINT MEDIA INC","1738437","N","SE.6644","202312139599450213","13-DEC-23","2024","","12-DEC-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","81690","11-DEC-23","1093471.81","S","DIGITAL ADVERTISING","FLEXPOINT MEDIA INC","1738437","N","SE.6645","202312139599450213","13-DEC-23","2024","","12-DEC-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","1468.34","10-NOV-23","576493.41","S","PRODUCTION COST: RADIO AD","JAMESTOWN ASSOCIATES","1736876","N","SE.6619","202311219599358482","21-NOV-23","2024","","21-NOV-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","60052.2","20-NOV-23","906121.61","S","DIRECT MAIL: PRINTING AND POSTAGE","WHISTLESTOP STRATEGIES LLC","1736876","N","SE.6618","202311219599358482","21-NOV-23","2024","","20-NOV-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","1975","16-JAN-24","344754.2","S","PRODUCTION COST: RADIO AD","JAMESTOWN ASSOCIATES","1743455","N","SE.6747","202401159600075308","15-JAN-24","2024","","16-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","60052.2","12-JAN-24","342779.2","S","DIRECT MAIL: PRINTING AND POSTAGE","WHISTLESTOP STRATEGIES LLC","1743455","N","SE.6744","202401159600075309","15-JAN-24","2024","","16-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","114208","12-JAN-24","282727","S","PLACED MEDIA: RADIO","FLEXPOINT MEDIA INC","1743455","N","SE.6745","202401159600075308","15-JAN-24","2024","","16-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","6982.25","15-FEB-24","3977893.37","S","PRODUCTION COST: TV AND DIGITAL AD","JAMESTOWN ASSOCIATES","1756390","N","SE.6784","202402169619786973","16-FEB-24","2024","","16-FEB-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","83149.2","14-FEB-24","3970911.12","S","DIRECT MAIL: PRINTING AND POSTAGE","WHISTLESTOP STRATEGIES LLC","1756390","N","SE.6782","202402169619786974","16-FEB-24","2024","","16-FEB-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","357810.75","29-JAN-24","1639906.03","S","DIGITAL ADVERTISING","FLEXPOINT MEDIA INC","1756390","N","SE.6779","202402169619786972","16-FEB-24","2024","","14-FEB-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","2217346.07","29-JAN-24","3857252.1","S","PLACED MEDIA: TV","FLEXPOINT MEDIA INC","1756390","N","SE.6778","202402169619786972","16-FEB-24","2024","","14-FEB-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","1900","27-OCT-23","243333.24","S","PRODUCTION COST: RADIO AD","JAMESTOWN ASSOCIATES","1734169","N","SE.6442","202311019598921626","01-NOV-23","2024","","31-OCT-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","265000","27-OCT-23","508333.24","S","PLACED MEDIA: RADIO","FLEXPOINT MEDIA INC","1734169","N","SE.6443","202311019598921626","01-NOV-23","2024","","31-OCT-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","60052.2","09-NOV-23","568385.44","S","DIRECT MAIL: PRINTING AND POSTAGE","WHISTLESTOP STRATEGIES LLC","1735386","N","SE.6531","202311149599091609","14-NOV-23","2024","","09-NOV-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","6639.63","10-NOV-23","575025.07","S","PRODUCTION COST: DIGITAL ADS","JAMESTOWN ASSOCIATES","1735388","N","SE.6535","202311149599091960","14-NOV-23","2024","","13-NOV-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","269576","13-NOV-23","844601.07","S","DIGITAL ADVERTISING","FLEXPOINT MEDIA INC","1735388","N","SE.6534","202311149599091960","14-NOV-23","2024","","13-NOV-23"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","6714.9","18-JAN-24","1186719.1","S","TEXT MESSAGES","ALLIANCE FORGE CORPORATION","1744434","N","SE.6760","202401199600117417","19-JAN-24","2024","","18-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","8090","17-JAN-24","1180004.2","S","PRODUCTION COST: TV AND DIGITAL AD","JAMESTOWN ASSOCIATES","1744434","N","SE.6753","202401199600117418","19-JAN-24","2024","","17-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","110960","17-JAN-24","1171914.2","S","DIGITAL ADVERTISING","FLEXPOINT MEDIA INC","1744434","N","SE.6754","202401199600117417","19-JAN-24","2024","","17-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","716200","17-JAN-24","1060954.2","S","PLACED MEDIA: TV","FLEXPOINT MEDIA INC","1744434","N","SE.6755","202401199600117418","19-JAN-24","2024","","17-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","11587.5","31-JAN-24","1198306.6","S","PRODUCTION COST: TV AD","JAMESTOWN ASSOCIATES","1753982","N","SE.6763","202402019619652367","01-FEB-24","2024","","31-JAN-24"
"S4MT00183","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","REPUBLICAN PARTY","168519","04-JAN-24","168519","S","DIGITAL ADVERTISING","TARGETED VICTORY LLC","1742548","N","SE.6652","202401109600022545","10-JAN-24","2024","","08-JAN-24"
"","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","","10000","05-JUN-23","49451","S","DIGITAL ADVERTISING","TARGETED VICTORY LLC","1709092","N","SE.5986","202306299582425895","29-JUN-23","2024","","27-JUN-23"
"","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","","10000","05-JUN-23","39451","S","PRODUCTION COST: DIGITAL ADS","TARGETED VICTORY LLC","1709092","N","SE.5988","202306299582425895","29-JUN-23","2024","","27-JUN-23"
"","SHEEHY, TIM","C00693838","MORE JOBS, LESS GOVERNMENT","P","MT","00","S","","6155.2","29-JUN-23","55606.2","S","TEXT MESSAGES","ALLIANCE FORGE CORPORATION","1709184","N","SE.6073","202306309582427616","30-JUN-23","2024","","29-JUN-23"
